0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230
0.5673234792292786,0.28207205722860085,0.9640027023909424,0.1117476270173114,0.9927601963489164,0.7554520218643229,0.524804836153241,0.8234512971974375,0.9552258347771814,0.9678881587958654,0.9216667610679536,0.5461685409513835,0.8316130531639752,0.8853836198864034,0.6912149999013034,0.8954663254532406,0.6624246231792256,0.5915795135789309,0.5,0.22652178014722074,0.02170625966972889,0.5533797421896804,0.0853688788554216,0.06920574531501973,0.2927729061513547,0.8440262728577692,0.16841349541902073,0.04201250584659066,0.9999820707083946,0.9961908912220059,0.9989385042272544,0.8652463985384871,0.8153779254514564,0.998940197216348,0.9928530496625848,0.5,0.3790801621390086,0.104287259252124,0.13117302019914606,0.1823491849598795,0.5,0.9540502326056076,0.6335655427453949,0.1805669677554535,0.9576945835105002,0.2562075660586413,0.5581563242998429,0.5,0.09184777379722907,0.7405762503568614,0.13899699008284772,0.591902898126808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,ko,0.5796948027893092,0.6196647038987202,0.4871103148582394,0.35397371906882524,0.5312676932840361,0.5774530023552676,0.5936982538257823,0.5490248985669046,0.5612052259475954,0.5067361391381995,0.6725344980022147,0.4458155071408452,0.4730943003413308,0.7618773736971736,0.5012163168883224,0.5366603637073112,0.5558565027111212,0.5696651220918466,0.5764014466546112,0.3899327555615612,0.21992870602214987,0.6137223275442132,0.5280253417815652,0.6368449574153822,0.5601728725150951,0.472515966844709,0.5233907342984059,0.4797847647739932,0.8032603186766387,0.5540009706539707,0.8457636464542919,0.6261793690725765,0.8894377680499281,0.7571245139033003,0.6730959388047713,0.7084652981427175,0.7187920566134919,0.6936669452923455,0.7200896872496305,0.7105297101999309,0.6976539589442815,0.7847181304071258,0.6635994705379161,0.715665042437025,0.7762066741851502,0.6509531321182503,0.8078968183886291,0.6504305615260176,0.6771999210478659,0.7671320386630052,0.7099813756814735,0.7932782408059256,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5
0.4576544618927045,0.3605622385035349,0.9650520376188844,0.003355428790368098,0.9336829694290352,0.9621856874235089,0.1918249961749605,0.8678992258164413,0.9928789042485152,0.9992546601616342,0.8323173689742099,0.8571950620062259,0.8895979831370193,0.9323966798001218,0.7498212907882965,0.9497518184920322,0.9179276311542806,0.6821043386984054,0.5,0.3227484994884333,0.20352622141670607,0.5792934932011394,0.002741914063620621,0.012036044025058869,0.2714131927918784,0.3490027435272047,0.05144200973079627,0.10340472030221426,0.9999648513838608,0.991970945662426,0.999982103391014,0.9652207814397602,0.93139426811961,0.9998559567640232,0.984308214627462,0.5,0.7951353967082968,0.23603618411951954,0.11722210348097802,0.4323006366483227,0.5,0.8380639227173141,0.5403519847728744,0.11977902098077566,0.9228757731414952,0.3044772632911155,0.651720611036979,0.5,0.10277118058892833,0.16301304886294926,0.05028900416091642,0.11477003732871245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,ko,0.5733061207342607,0.6259745315938704,0.4873465084915744,0.2963950247033467,0.4997702212417611,0.6412197833717929,0.5546894697724323,0.5568906599412751,0.5805694900966109,0.5651727997148164,0.6580883586470957,0.5059007553524333,0.4819438207329186,0.7776871858206915,0.5112801357673313,0.5464846026870134,0.6011083083161767,0.5758853310743823,0.5764014466546112,0.4120303453982747,0.3209643678909351,0.6160878126125855,0.4781637854906767,0.5822649947294287,0.5547557395234308,0.4398332221095494,0.4809329165708113,0.4982678722746954,0.7968533410897463,0.5458557733415107,0.9012084085929212,0.6465779989893723,0.9193387771256152,0.7962788896566534,0.6569596920891836,0.7084652981427175,0.7688727784467254,0.7097294440043139,0.7171880144268308,0.7229629805222115,0.6976539589442815,0.7660262350275031,0.6506751926577755,0.7097645072883658,0.7640655437527762,0.6578650116795219,0.8152113675973154,0.6504305615260176,0.6799264979390617,0.7325245718523451,0.6919381636979312,0.7726893374367357,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5
0.5612143306648978,0.5511102143518884,0.9897112527186408,0.009039390193870343,0.9897491044449841,0.9736636156077624,0.4050556201743446,0.978549810489872,0.9951936981556216,0.9904715519727774,0.9645034921388072,0.7491846927316943,0.90476579309729,0.9948177873593916,0.9770214827414035,0.8289936008433576,0.9252778011127968,0.5334483912520533,0.5,0.3640748749639266,0.07972116540394425,0.7146742468517902,0.013054412116705938,0.010746380396213341,0.24007234996268684,0.3919157985273712,0.0043946276544553076,0.015249581935774638,0.9999990423609956,0.9993325528513476,0.9999842753636928,0.9926473866741344,0.8661952068872063,0.9996889965700128,0.9986301647549656,0.5,0.8528819269498993,0.13232181728907194,0.12652785902275926,0.2827762625464781,0.5,0.7897284891919159,0.9463696126393926,0.14706995021861866,0.995649386377998,0.5224470437452023,0.4103827676452737,0.5,0.3775448439061765,0.908889720946287,0.3470519395636475,0.08826926551393817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,ko,0.5793355451089965,0.6399133985101286,0.4961924105748503,0.3097668405585692,0.5269813207283424,0.6506806525270453,0.5810562672358672,0.5949041445425418,0.5841262587331144,0.5284996709780276,0.6849442013540991,0.4809103064924457,0.4847882429975821,0.8356864726190479,0.5874580166828918,0.528880212615616,0.6034463867811346,0.5658692488696104,0.5764014466546112,0.4205884776436254,0.2719278320752481,0.6292652226608144,0.497741140114482,0.5792169686522005,0.5464020585686693,0.4424887738165914,0.4183067196288843,0.4624794002782287,0.8288867696638527,0.5708513774853391,0.9027572802135152,0.6645137229489473,0.9001453378435508,0.7818342948482981,0.7026850284138194,0.7084652981427175,0.7788026784321591,0.6979038309746589,0.7191485709493355,0.716135950530485,0.6976539589442815,0.7611842422065551,0.7319561350703515,0.712615259548234,0.8126089183615598,0.6852139800570632,0.7967044613222453,0.6504305615260176,0.7208605135994676,0.7817814121870464,0.7323740806262697,0.7705364493617622,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0
0.6159001553340975,0.4064631799703287,0.9694881407525624,0.021174118577167226,0.9995448629548204,0.9384410155551884,0.6422257534260383,0.9857672193977138,0.9990249667569464,0.9963335893677284,0.9861895152757408,0.9741094492104744,0.9865405268353769,0.8578626603244147,0.7425105279978317,0.902912398048496,0.7504196827175069,0.933857665402624,0.5,0.18957698353691504,0.03521324625521771,0.29957690777107243,0.0021571763960388517,0.009045657768198656,0.04933235665235347,0.20277414729420384,0.10474032281310837,0.0175442137644774,0.9999997094414236,0.9959616591441176,0.999458916145454,0.7655024634978511,0.2647177757399853,0.9998999337445056,0.98695472162855,0.5,0.969287886297448,0.19002306105005398,0.3284233611332831,0.22245831607356986,0.5,0.997959498204097,0.959453009035095,0.16267149377087958,0.9998996363730708,0.29072030252080866,0.9760334042113564,0.5,0.014868222172676302,0.5346292233214973,0.11778778639580205,0.051538780744347416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,ko,0.5825930435766675,0.6294290412340355,0.4884145475612108,0.3226397214734583,0.5604363459009281,0.6274179229515239,0.6063276509074063,0.6018579893694864,0.5971916530222035,0.5433492951545407,0.6976076269576648,0.5612724483465541,0.5150933436066822,0.7547425170052702,0.5099648710576221,0.5377333321873702,0.5678060943549526,0.6024019561478221,0.5764014466546112,0.3801060661821656,0.23779677634383986,0.5900312770000848,0.4754333086980331,0.5746680047324131,0.4654316287305804,0.42946798731975255,0.5047417327555757,0.4647117203863261,0.8384625643671573,0.5533863443297738,0.8559982479735021,0.6152682781822182,0.8118472482773822,0.8028701325810037,0.6609006114366223,0.7084652981427175,0.8151404483628525,0.7049946792829236,0.748907978556218,0.7129377343691321,0.6976539589442815,0.8164459304555511,0.7391587359338824,0.7140864466766425,0.8569264775383468,0.6559522733609423,0.8628793944330216,0.6504305615260176,0.6409799135571311,0.7552604747528799,0.7067018060787271,0.7665360312817969,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5
0.8904367243107154,0.8786413200644776,0.9991268220073044,0.031211711170398563,0.9885069761654264,0.9635802149842024,0.7750835674307366,0.9301687698629656,0.9944995095548016,0.9905649458983116,0.91832583562426,0.9542782207629796,0.8908463465148024,0.9903494104691076,0.9797716678548836,0.9726203681394592,0.9811375711678424,0.6214913477774677,0.5,0.6076888098631833,0.17162336767511666,0.7365527995002659,0.07835312397002027,0.1796877344954993,0.5472847776014476,0.6701753872629319,0.01404439126830448,0.06918299994848137,0.9999461028416162,0.9966008317834464,0.9999999985883008,0.9973954837503016,0.9810683322157774,0.9979917633541958,0.9962779850068249,0.5,0.9747861850676998,0.10105489316296268,0.1234708799656487,0.0305958935920691,0.5,0.9083405866534064,0.8395788101816553,0.20272223218011204,0.9997858317668324,0.8909801695964422,0.8308173125135763,0.5,0.2905680350987385,0.9076122395960536,0.2800738905962369,0.5969494212509638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,ko,0.6042227316357504,0.6697698332898461,0.5105170768546022,0.3290702263432711,0.525530184400835,0.6422308438092349,0.6226799154776741,0.5719817172930433,0.5829233856109893,0.5286614661968583,0.6718178114559915,0.5450413846229947,0.482166830362762,0.8235521378570008,0.5905278159544203,0.5535626466518668,0.6330658059220816,0.5716647385701444,0.5764014466546112,0.4678465017963694,0.3108934663440551,0.6316228137472972,0.5263813900407801,0.6766868076865216,0.6170579102715648,0.4591839766207656,0.4451588001853669,0.4895500521829201,0.7926629524830466,0.5551879387474011,0.9957478435592968,0.6746834023251935,0.9493266664753348,0.743237707092869,0.6853767692868619,0.7084652981427175,0.8189393734859335,0.6931278651452963,0.7185160260881887,0.6942152375423671,0.6976539589442815,0.7752280020546872,0.6986802903366026,0.7174891557167079,0.8489855531203895,0.7418256749558046,0.8322443895021927,0.6504305615260176,0.7105714432635862,0.7816164797240918,0.7262434396921968,0.7934651245871962,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0
0.8852330432931028,0.8789088748621232,0.9997458769164528,0.1762754594361401,0.9934415594519774,0.9857317173186138,0.4673758339172012,0.9651610462196416,0.9984260418358806,0.9893112839974899,0.9359466385135636,0.5842047460749742,0.8468235022486317,0.9750530177917688,0.8499818224042328,0.8482356464124359,0.7118250122388385,0.3084381892103414,0.5,0.5169616668325007,0.189464738950601,0.7073055981545171,0.007276061735312478,0.32320834728843595,0.35465847290024294,0.048581331873872924,0.03348807602220727,0.04136284598950857,0.9977651063863427,0.989492716499277,0.9999381365001832,0.999583118074441,0.8222985052617637,0.9965338147860578,0.9503316822929108,0.5,0.9187732132320892,0.861961533258295,0.1356500735747717,0.5181807838772241,0.5,0.9513759935867778,0.9673029334286064,0.6644909408337829,0.9990111256726522,0.6217938756127521,0.7052964961270377,0.5,0.09846570143241183,0.7189186381985104,0.08335988063500327,0.2015564221874608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,ko,0.6035907452964504,0.6698079659015612,0.5166026644756261,0.3650622606819715,0.5324535330652259,0.6655064330682582,0.5876766961870007,0.5860856052646917,0.5934689378387694,0.5265972117568853,0.6758904608048717,0.4519183261260354,0.4751854911765484,0.8030111175458555,0.5321666049512619,0.5308815870125001,0.5623560652758011,0.5508516025920118,0.5764014466546112,0.4502817007455458,0.3166553338947502,0.6284910392145822,0.489990806693491,0.7089598908977313,0.574951057579888,0.4101498761768133,0.4682189168712394,0.4794952317777099,0.7507573920568622,0.542738432982219,0.8858152430525045,0.6904011538918879,0.8907728194236114,0.7307168312321409,0.6296284243390993,0.7084652981427175,0.7941945707680481,0.7636790648495553,0.7209751992102902,0.7266140553090707,0.6976539589442815,0.7839929117624076,0.7444460709247619,0.7456958398738518,0.8316384616344293,0.6974420950220864,0.8197058060376247,0.6504305615260176,0.6788784428689058,0.7657392344710637,0.7003324360768715,0.7779366788581894,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0
0.0931334445970779,0.03158142665974928,0.9724020926293256,0.006437252972415708,0.9988851261664068,0.7262909436817664,0.4382336453777809,0.9951073535684406,0.9963304552230144,0.9975853346584304,0.8487072488522216,0.9062697402782708,0.9911715701999636,0.9750556984775404,0.7223116469230026,0.9615044368234292,0.9955063386802514,0.7685939015627153,0.5,0.4936193529553818,0.2826573930643267,0.8804272355016975,1.0551606697106752e-05,0.0051898165332133215,0.13665288830146333,0.1422006847657868,0.06398037807645279,0.06764013900879927,0.9999335156460192,0.9997263999067808,0.9808602516652221,0.377088745223207,0.6931958180481558,0.9999992666261884,0.6234501461963716,0.5,0.9443096172699056,0.2007925648292206,0.8459836796587791,0.5044457028776297,0.5,0.9999605005044856,0.9715869319368412,0.0975008933725776,0.9999909403813768,0.8263629292091916,0.98905648663238,0.5,0.00031050491349227105,0.5114120231441635,0.03535582556016087,0.18833477310809005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,ko,0.5451644062240275,0.5828710001807361,0.4891883883279348,0.30501654857153826,0.551767080975194,0.5721563391667767,0.5846016102562193,0.6182877406937284,0.5864806545126755,0.5493814683693106,0.6602422077287029,0.5217031497401077,0.5204615858126134,0.8030136093482978,0.5064274616383124,0.5496879630184884,0.657954628019203,0.5825849762471716,0.5764014466546112,0.4458272288098368,0.34252933950578696,0.6511685640589615,0.4258777638880682,0.5606272694367065,0.513046414421777,0.4238914996013714,0.4878239746015546,0.4890855475565726,0.7905685367916886,0.5785971270615994,0.7934555318452379,0.5854917865901617,0.8694673352925992,0.8805541248503403,0.5573270777991338,0.7084652981427175,0.8028261686815118,0.7061587595306761,0.8112487733344559,0.7260321304894053,0.6976539589442815,0.8452109448915653,0.7477898973672098,0.7070748594327805,0.8799569248027065,0.7277689533066348,0.8723158749854097,0.6504305615260176,0.5874006573852203,0.754020550863817,0.6865867051254528,0.7772478685277564,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0
0.3495688339689156,0.4438124788040576,0.9971025988110797,0.011157958268328272,0.9977545664481492,0.9469213181984522,0.5572927955893731,0.9906306576833844,0.9993218026154282,0.9886048270231148,0.9439348285423264,0.8611695657541292,0.9577993751218316,0.9865645281538048,0.7832368687329362,0.8949034410682165,0.7812299684605946,0.4358866647619626,0.5,0.36070329951567415,0.09008757404737212,0.9164240821541408,0.00037980682720711867,0.059204990903472136,0.07116937431119624,0.030500054239769595,0.0361586559878132,0.009201936311462544,0.9992941380491972,0.9977305199007868,0.9956386191389692,0.9174138412866826,0.7645414213706272,0.9990522470799436,0.9278487653224752,0.5,0.9912563885141216,0.32240160158896397,0.33186114803693423,0.15770815422674622,0.5,0.9962192981784772,0.9945493149839006,0.2525577387265427,0.9999962555886742,0.6971129519545952,0.8641380550184365,0.5,0.024809566581120768,0.8290713183067449,0.09466565543615137,0.1992891460913672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,ko,0.5668194572013561,0.6321667871926339,0.5039913661975466,0.3128144186181766,0.5445283306188801,0.6317610472282708,0.5971206839940142,0.6085501457134839,0.5999174475333323,0.5255253136327942,0.6780295879698687,0.5070236013689551,0.4987587023035561,0.8167045114186958,0.5175758064134821,0.536581541435057,0.5724860524785781,0.5595625125111798,0.5764014466546112,0.4199040863037439,0.2775907958938311,0.6585035731989528,0.4572613120673232,0.6312230292495435,0.4812116751885379,0.4051340929274389,0.4704171454331938,0.4547811116871745,0.7649767373756362,0.5592922467966724,0.8222535024527107,0.634323180033765,0.8804475037436387,0.7594754050122453,0.6194287047531781,0.7084652981427175,0.8375153559789589,0.7174303011763555,0.7493122381716928,0.7088829361481848,0.6976539589442815,0.8110763489930723,0.7823204626345083,0.7212032726838957,0.8877476723869254,0.7073594329269858,0.8364979534846377,0.6504305615260176,0.6500057476500541,0.7736265777870783,0.7026075414823612,0.7778205486698303,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0
0.3599389853362003,0.39911336584904605,0.9874733615543572,0.03300730046819017,0.912731033802354,0.8081144063809835,0.4251670014768596,0.9603537341320834,0.9914667051263132,0.9884600596902064,0.9401830321971734,0.7409831238929047,0.8713969591591566,0.9714536012332252,0.9339620059907812,0.9631312547503474,0.8996905244467588,0.4945596973872849,0.5,0.5624628901969468,0.12180293607410657,0.4960183239375018,0.0017228606975944196,0.0035742469926864358,0.2395603393353893,0.3747494484816768,0.06443124906367542,0.030876588399057825,0.9999876325143504,0.9911754973704736,0.9998684370208574,0.988338416589048,0.6445332287835653,0.9994474828720988,0.9989321633697544,0.5,0.9731090571123472,0.30666691797091195,0.09627577450024216,0.4387645340269714,0.5,0.9451692825787664,0.8260667788976048,0.131356076192998,0.9977305304071404,0.30461322073186825,0.7607721365407382,0.5,0.5120776419705186,0.9026239283085808,0.2193851040858038,0.01192458682022962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,ko,0.5674646244269044,0.6288837405277725,0.4948724139229358,0.3300321350734549,0.4948840651828523,0.5879871723440065,0.5832123169834232,0.5836079302400561,0.5788773947183796,0.5253128215603986,0.6769970668465184,0.4792975993236064,0.478878969405289,0.7998511356927877,0.5592299144111381,0.5501920263683882,0.5959194468915245,0.5633609653923538,0.5764014466546112,0.4590109472148808,0.29237281862520353,0.6085453148203239,0.4729290247878884,0.5516795778966999,0.5462609226356802,0.4414383045157842,0.4880512806797985,0.4742141489585358,0.8067019625660992,0.5447729111753591,0.8759095970179381,0.6595916202920017,0.8626407833989782,0.770537214405552,0.7067598013455888,0.7084652981427175,0.8177128859601609,0.7161078259953227,0.7123289927608907,0.7232403504693701,0.6976539589442815,0.7824250028397356,0.6957726217235595,0.7110234256977411,0.8212932548334512,0.657883717424736,0.8247816101898124,0.6504305615260176,0.7355444212974748,0.7809881364937404,0.7200376925849123,0.7574986985158619,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0
0.3094846259403579,0.09611709358858073,0.9808669941464307,0.0018874306850998333,0.9978222719743326,0.8151123698780995,0.20707586734408776,0.980131415635124,0.9966504399785991,0.9960195054198356,0.8230162597149384,0.3605305582476645,0.9408833725263751,0.9960043023453378,0.9940333244669032,0.9148759761338,0.9991801032263676,0.4511276587038494,0.5,0.6326656380729042,0.19050860021986896,0.8191435815353699,8.786524828541252e-05,0.017876117627390997,0.4851392743437543,0.12878758423137635,0.017804234855659958,0.004564653213938008,0.999999979072198,0.9999997626904622,0.9999827848207132,0.970405928156734,0.9989419560757764,0.999998434840309,0.9963296461449334,0.5,0.9649849154092472,0.28975293991547,0.9012701823655076,0.8756859550086287,0.5,0.9893607432221893,0.999922934215172,0.33076914533092305,0.9999997169572736,0.9842690823270176,0.9277163696592816,0.5,0.004829747759000247,0.9140950706296384,0.15471569351392073,0.8511706029810391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,ko,0.5642532524709138,0.5987803395685555,0.4919079798458398,0.2892428482720264,0.544854514702725,0.5895110129588111,0.5569705283555132,0.5962348842095497,0.5872618281357713,0.5421320058609911,0.6569262458740796,0.4159546636001506,0.4932756397767611,0.8405130471905401,0.6173285157559141,0.5395918109472582,0.6829129820794753,0.5605545724212506,0.5764014466546112,0.4728411809028377,0.3169817764297778,0.6416530077881415,0.4436396093296062,0.5932792392192671,0.6036900800309838,0.4224512699751385,0.451153112944161,0.4448612797307519,0.8582247425943671,0.6279085897397426,0.9016741857180776,0.6486454244028097,1.0,0.8696731093960552,0.6856305459853779,0.7084652981427175,0.8125435099278243,0.7146523041050117,0.8227261354954942,0.7453350282910047,0.6976539589442815,0.8012334835541408,0.8490160483688495,0.7263358793310759,0.9089298297343792,0.7861063082507344,0.8473010979847135,0.6504305615260176,0.6232070770443597,0.7824717952971961,0.7121968903641559,0.8048940539577069,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0
